,osm_id,build_name
13860,671222244,South Tower
13861,672227315,Ko Hang House
13862,672227316,Ko Lun House
13863,672227317,Ko Ki House
13864,672227318,Ko Sui House
13865,672227319,Ko On House
13866,672473891,Man Cheong Street Substation
13867,672504413,Star Studios I
13868,672504416,Star Studios II
13869,672813364,oorman
13870,673125611,Block 3 Fire S
13871,673125612,Block 5 Fire S
13872,673125613,Block 6 Fire S
13873,673556370,C. Lee Hall
13874,673580354,ee Hysan Hall
13875,673580355,ei Lun Hall
13876,673902563,Hang Tak Building
13877,673902568,Manrich Court
13878,673902577,Our Lady of Mount Carmel Church
13879,673902583,No.1 Star Street
13880,673906674,ELCHK Faith
13881,674009627,Po Yick Building
13882,674009630,Kam Shing House
13883,674009631,Lin Wai Building
13884,674038713,Union Court
13885,674089822,Chun Shek Car Park
13886,674336247,Store Room
13887,674606048,H.I.C.B. Building
13888,674611342,Wan Tin Building
13889,674611343,Fortune Building
13890,674611344,Kawan Court
13891,674611345,Hop Shing Mansion
13892,674611346,Sunny Court
13893,674611347,Siu Fung Court
13894,674649526,Wong's Building
13895,674649814,Block 1
13896,674872001,oney Court
13897,674948530,eep Yunn School SIP
13898,674948534,Heep Yunn Primary Schoo
13899,674948535,eep Yunn Kindergarten
13900,674948536,hapel of St. Clare of Assisi
13901,675014360,Fung Nin Industrial Building
13902,675014362,On Yip Factory Building
13903,675014364,Ngai Sheung Factory Building
13904,675014366,Style Factory Building
13905,675014367,Wang Yip Industrial Building
13906,675106265,ice food
13907,675124168,Victor Court
13908,675173322,o lam Station Community Garden
13909,675603401,rane Court
13910,675730602,Fire Services Mongko
13911,675794726,Tower 3
13912,675794727,Tower 1
13913,675794728,Tower 2
13914,675794729,Tower 5
13915,676492823,Kwu Tung Fresh Water Service Res
13916,676535381,hell
13917,676954940,Air Compressor House
13918,677230574,Glenealy School
13919,677653139,HK Island Road Safety C
13920,677653150,Transport Department
13921,678564603,NEO
13922,679245268,Block S
13923,679451191,Fully Building
13924,679681280,Cannon Garden
13925,679965339,Sheung Heu Building
13926,679965342,Tsut Hei Building
13927,680503072,Winner Building
13928,681123995,Antung Building
13929,681826386,Tung Shing Building
13930,682264010,Shing Mun Tunn
13931,682353389,ade Court
13932,683300136,Shun Lai House
13933,683468943,Cheong Ip Building
13934,683468944,Hung Yip Building
13935,683468945,Bank of Communications Buildi
13936,683498511,Kam Fung Commercial Building
13937,683498512,Apartment
13938,683538540,Choi Kiu House
13939,683538541,Choi Huen House
13940,683561880,Tiffan Tower
13941,683561881,Wai Hay Mansion
13942,683561882,Fook On Building
13943,683561883,Man Hing Mansion
13944,683571149,VTC Tower
13945,683828847,ower 3 绗涓夊骇
13946,683828848,ower 5 绗浜斿骇
13947,683925258,Yuen Long Tempora
13948,683963600,Tak Wun Building
13949,683965743,Full Wing Building
13950,683965745,Block A
13951,683965749,Block B
13952,683966641,Wei King Building
13953,684424430,Good Results Building
13954,684429009,Ting On Building
13955,684429010,On Tai Building
13956,684429012,Ting Shing House
13957,684429013,On Yin Building
13958,684429014,On Yin Building
13959,684429016,Wah Fat House
13960,684429018,Ting Fu House
13961,684429022,Lap Hing Building
13962,684429023,Lap Hing Building
13963,684429024,Lap Hing Building
13964,684429025,Lap Hing Building
13965,684535200,Ting Yip Mansion
13966,684535201,Wing Shing Building
13967,684535210,Wing Ming Building
13968,684535211,Tak Ming Building
13969,684535213,Wing Ying Building
13970,684535215,Tak Kee House
13971,684535216,Tak Cheong House
13972,684535217,Kam Wo Building
13973,684535218,Shui Kei House
13974,684896463,I Do Centre
13975,684919403,The Beacon
13976,685078085,Tsing Yi Swimming Pool
13977,685079246,Block 1
13978,685079247,Block 2
13979,685207071,A. Kun Lock Building
13980,685353181,Sau Mau Ping Community Hal
13981,686027219,On Cheong Factory Building
13982,686027223,Ho King Industrial Building
13983,686027229,Cheung Hing Industrial Buildi
13984,686027230,Ko Leung Industrial Building
13985,686454156,Kam On Building
13986,686891914,Block 1
13987,686891915,Block 2
13988,686891916,Block 3
13989,686891917,Block 5
13990,686891918,Block 6
13991,686891919,Block 7
13992,686891920,Block 8
13993,686891921,Block 9
13994,686891923,Block 10
13995,687110802,Tower 3
13996,687110803,Tower 2
13997,687110805,Tower 1
13998,687110807,Tower 5
13999,687110809,Tower 6
14000,687110811,Tower 7
14001,687110812,Tower 8
14002,687110814,House 6
14003,687110816,House 5
14004,687110817,House 3
14005,687110819,House 2
14006,687110821,House 7
14007,687110823,House 8
14008,687110825,House 1
14009,687381184,Block A
14010,687381185,Block B
14011,687381186,Block C
14012,687389187,Block D
14013,687389188,Block A
14014,687389189,Block B
14015,687389190,Block C
14016,687395881,Hok Chung Yuen
14017,687401922,Bright Court
14018,687584999,Block A
14019,687585000,Block B
14020,687585002,Block C
14021,687585003,Block D
14022,687585035,Franciscan Missio
14023,687620984,B搴) Caritas Social Centre (
14024,687733692,Swatow Baptist Church K
14025,687741188,Kowloon Ling Liang Church
14026,687741229,Block G4
14027,687741230,Block G5
14028,687741231,Block G3
14029,687741233,Block G2
14030,687741234,Block G1
14031,687741236,Block D1
14032,687741237,Block D2
14033,687741239,Block D3
14034,687741240,Block D4
14035,687741241,Block D5
14036,687741242,Block D6
14037,687742638,Ruby House
14038,687742639,Sapphire House
14039,687742640,Amber House
14040,687742641,Emerald House
14041,687742642,Jade House
14042,687742643,Pearl House
14043,687742644,A 18A La Salle Road
14044,687805203,Block 1
14045,687805204,Block 2
14046,687805205,Block 3
14047,687805206,Block 4
14048,687820507,ouse 15
14049,687820508,ouse 12
14050,687820509,ouse 11
14051,687820510,ouse 10
14052,687820511,ouse 9
14053,687820512,ouse 8
14054,687820513,ouse 7
14055,687820514,ouse 6
14056,687820515,ouse 5
14057,687820516,ouse 3
14058,687820517,ouse 2
14059,687820518,ouse 1
14060,687844423,Block A
14061,687844424,Block B
14062,687844425,Block C
14063,687844426,Block D
14064,687844454,Oxford
14065,687889700,Lutheran Village Public Toilet
14066,687889718,Tai Yam Leung Leung Temple
14067,687889723,Tsing Tak Tong Tat-more
14068,687889724,Tai Wong Pak Kung Temple
14069,687889734,Tsing Yi Chun Kwan Temple
14070,687889742,Ha Ko Tan Tin Hau Temple
14071,687899172,Tang Ancestral Hall
14072,687899173,Cheung Ancestral Hall
14073,687899174,Tang Ancestral Hall
14074,687899175,Chan Ancestral Hall
14075,687899176,Tang Ancestral Hall
14076,687899177,Chan Ancestral Hall
14077,687908260,tar Mart
14078,687925627,Tsing Yi Fishmen's Recr
14079,687938886,Block A
14080,687938887,Block B
14081,687938888,Block D
14082,687938889,Block C
14083,687938915,Block 3
14084,687938916,Block 2
14085,687938917,Block 1
14086,687938918,Block 4
14087,687938919,Block 5
14088,687938920,Block 6
14089,687938921,Block 7
14090,687938923,Block 8
14091,687970447,Block A
14092,687970450,Block B
14093,687970453,Block C
14094,687974545,Christian Central Church
14095,687988017,Block 2
14096,687988018,Block 1
14097,687988019,House 4
14098,687988020,House 3
14099,687988021,House 2
14100,687988022,House 1
14101,688030721,lue Haven
14102,688030729,Block A
14103,688030730,Block B
14104,688030731,Block C
14105,688030761,Block 1
14106,688030762,Block 2
14107,688033438,Grand View Court
14108,688035640,Christ Church
14109,688038294,Apartment A
14110,688038295,House 66-72
14111,688038296,House 73-77
14112,688038297,House 56-65
14113,688038298,House 50-55
14114,688038299,House 104-116
14115,688038300,Apartment D
14116,688038301,House 101-103
14117,688038302,Apartment E
14118,688038303,House 88-100
14119,688038304,Apartment C
14120,688038305,Apartment B
14121,688038306,House 78-87
14122,688038307,House 1-25
14123,688038308,House 26-49
14124,688176793,Secondary Section)
14125,688181281,Block 1
14126,688181282,Block 2
14127,688181295,Block A
14128,688181296,Block B
14129,688181299,Yan Kwong Building
14130,688181300,Wing Kwong Building
14131,688181301,Tsz Kwong Building
14132,688181302,Bethel Bible Seminary
14133,688181303,Mei Kwong Building
14134,688184197,Tower 1
14135,688184199,Tower 2
14136,688184200,Tower 3
14137,688184201,Tower 5
14138,688184204,ouse A
14139,688184205,ouse B
14140,688184206,ouse C
14141,688184207,ouse D
14142,688184208,ouse E
14143,688187366,Iu Shan School
14144,688187372,Junction Road Substation
14145,688187373,Grampian Road Substation
14146,688187376,Block A
14147,688187377,Block B
14148,688206558,ower 8
14149,688206559,ower 7
14150,688344648,Kowloon Tong District S
14151,688453590,Lui Kwok Pat Fong Teaching
14152,688798430,Kowloon Tong Club
14153,688804570,B搴 Block A-B
14154,688804571,E搴 Block C-E
14155,688804572,Clubhouse
14156,688804578,G.T. School
14157,689186357,Main Block
14158,689187822,Bold Block
14159,689383128,Block A
14160,689383129,Block B
14161,689399649,ouse 1
14162,689399650,ouse 2
14163,689399651,ouse 3
14164,689399652,ouse 5
14165,689399653,ouse 6
14166,689399654,ouse 7
14167,689399655,ouse 8
14168,689399656,ouse 9
14169,689399657,ouse 10
14170,689399658,ouse 11
14171,689547370,Rhenish Church
14172,689550624,yndhurst
14173,689550650,ayfield
14174,689550651,azlemere
14175,689550652,oodstock
14176,689550653,herborne
14177,689551264,InnoCentre
14178,689558288,Kowloon Tong Wing Kin E
14179,689558300,J 鍦嬮殯鑺钑 SJ International School of Balle
14180,689558311,International Childr
14181,689558312,Primary Section
14182,689559378,Noble Place Education C
14183,689907010,Block B
14184,690483241,Tower 5
14185,690483242,Tower 6
14186,690483243,Tower 7
14187,690483244,Tower 9
14188,690483245,Tower 8
14189,690483246,Tower 10
14190,690483247,Tower 11
14191,690483248,Tower 12
14192,690483249,Tower 18
14193,690483250,Tower 19
14194,690483251,Tower 17
14195,690483252,Tower 16
14196,690483253,Tower 15
14197,690483254,Tower 3
14198,690483255,Tower 2
14199,690483256,Tower 1
14200,690483258,nce Beacon Hill Clubhouse
14201,690502403,ower 2
14202,690502404,ower 1
14203,690502406,ower 2
14204,690502409,ower 1
14205,690502411,Ede Road
14206,690502414,Ede Road
14207,690502416,Ede Road
14208,690847770,lock II
14209,690847771,lock I
14210,690848664,Block 2
14211,690848665,Block 1
14212,690848667,Block A
14213,690848668,Block C
14214,690848669,Block B
14215,690848675,lock A
14216,690848676,lock B
14217,690979182,Block 1
14218,690979183,Block 2
14219,690979186,Block B
14220,690979187,Block A
14221,690981540,Block A
14222,690981541,Block B
14223,690981544,RTHK Education Televis
14224,690981545,Block 1
14225,690981546,Block 2
14226,690981547,Block 3
14227,690981551,Block B
14228,690981552,Block A
14229,690982823,Phase I
14230,690982824,Phase II
14231,690982826,Block 1
14232,690982827,Block 2
14233,690987994,Block C
14234,690987995,Block D
14235,690987996,Block B
14236,690987997,Block A
14237,690987998,Block E
14238,690987999,Block F
14239,690988000,Block G
14240,690988001,Block H
14241,691010388,Phase 1
14242,691010389,Phase 2
14243,691010391,B搴 Block A-B
14244,691010392,D搴 Block C-D
14245,691010393,Rockford Mansion
14246,691010394,Clifford Mansion
14247,691011472,Tower 1
14248,691011473,Tower 2
14249,691011474,Tower 3
14250,691011475,Tower 5
14251,691011477,Tower 6
14252,691011479,Tower 7
14253,691034324,My Palace
14254,691040431,ouse 16
14255,691040432,ouse 15
14256,691040433,ouse 12
14257,691040434,ouse 11
14258,691040435,ouse 10
14259,691040436,ouse 9
14260,691040437,ouse 8
14261,691040438,ouse 7
14262,691040439,ouse 6
14263,691040440,ouse 5
14264,691040441,ouse 26
14265,691040442,ouse 25
14266,691040443,ouse 23
14267,691040444,ouse 22
14268,691040445,ouse 21
14269,691040446,ouse 20
14270,691040447,ouse 19
14271,691040448,ouse 18
14272,691040449,ouse 17
14273,691040450,ouse 3
14274,691040451,ouse 2
14275,691040452,ouse 1
14276,691040454,ower 6
14277,691040455,ower 5
14278,691040456,ower 3
14279,691040457,ower 2
14280,691040458,ower 1
14281,691044769,Smart A
14282,691044771,Hang Seng Kowloon City Bui
14283,691044772,Yue Luen Mansion
14284,691044775,Sun Tai Building
14285,691044792,Fortune Court
14286,691044799,Tai Yin Lodge
14287,691049924,Kwok Hwa Building
14288,691049925,Prince Mansion
14289,691049930,Pearl House
14290,691049940,Oxford Heights
14291,691049943,Genius Court
14292,691049953,Cameron Mansion
14293,691049955,Tak Shing House
14294,691049956,Sun Yuet House
14295,691049964,Lion Rock Road
14296,691060091,Hing Fat House
14297,691060102,Sun On House
14298,691060103,Mai King Mansion
14299,691060106,Evangelical Fr
14300,691060107,Kar Fat Building
14301,691060112,The Opulence
14302,691062883,The Prince Place
14303,691062891,Nice Building
14304,691062907,Tai Wah Building
14305,691062910,Billionnaire Luxe
14306,691062911,he Avery
14307,691064540,Cypress Care Home
14308,691064543,Prosperity House
14309,691064552,Chap Hing Building
14310,691064559,T & P Mansion
14311,691064561,Hing Fu Building
14312,691126163,Fulcain House
14313,691126165,Tung Ming Building
14314,691126167,Urbana Lofts
14315,691126168,Dragon Mansion
14316,691126172,Lung Wa Building
14317,691126972,Lung Fung Mansion
14318,691126973,Good Luck Building
14319,691126977,Wai Ming Building
14320,691126981,Kwok Ping House
14321,691126982,Hoi Sing Building
14322,691128132,Jenford Building
14323,691128134,Tung Shing Court
14324,691128136,South Wall Road
14325,691128140,Yen Shing Building
14326,691131115,Goldview Court
14327,691131116,Bel Shine Center
14328,691131118,Cheong Wong Building
14329,691131127,Yik Fung House
14330,691131128,Wing Wing House
14331,691131129,Shing Fai Building
14332,691131138,Check Bo Building
14333,691142408,Pak Ho Building
14334,691142409,Shun King Building
14335,691212448,Nga Tsin Wai Building
14336,691212451,Tat Tak Building
14337,691212459,Tung Fung House
14338,691212473,South Mansion
14339,691212476,Wing Shing House
14340,691212479,Tak Fung House
14341,691216425,Shui Chun Building
14342,691216432,Kai Fat Building
14343,691216435,Woon Tin Mansion
14344,691216442,Kam Po Building
14345,691216446,Carlson Court
14346,691216453,Kam Fai Commercial Building
14347,691216455,High Place
14348,691237176,The Kowl
14349,691237187,Kowloon City T
14350,691240572,Kam Fai Mansion
14351,691240573,Hong Ning Building
14352,691240577,Wa Lai Building
14353,691240589,Lung Shing Mansion
14354,691240609,South Wall Mansion
14355,691243819,Sing On Building
14356,691243842,Lung Cheung Court
14357,691243846,Po Man Court
14358,691243847,Fulip House
14359,691243851,Kai King Mansion
14360,691243853,The Medical Clinic of Lok Sin
14361,691243854,Lok Sin Tong Primary School
14362,691243860,Kam Moon Building
14363,691389052,o Lok restaurant
14364,691389054,am Kee
14365,691429744,Shing Yip Mansion
14366,691429747,Billionnaire Avant
14367,691429749,Cheong Shing Building
14368,691429754,Yatley Building
14369,691429758,Yau Lung Building
14370,691429759,Luen King Mansion
14371,691429760,Man Fat House
14372,691429769,Fook Chi Building
14373,691441930,Kowloon City Municipal Ser
14374,691441931,Kowloon City Elderly
14375,691441932,Lee Kee Memorial Dispensary
14376,691447786,Zebrano
14377,691447795,Kam Fu Building
14378,691447798,Tai Fung House
14379,691447799,Victory Building
14380,691447810,Ho Fook Court
14381,691447811,Luen On Building
14382,691447820,Goldfield Mansion
14383,691449738,Fuk Luen Building
14384,691449742,Fuk Hau Mansion
14385,691449743,Foo's Commerical Building
14386,691449749,Fuk Sing Court
14387,691449751,Comfort Court
14388,691449754,Ma Shu Building
14389,691469179,On Cheer Mansion
14390,691469180,Sun Hong House
14391,691469181,Loong Pont House
14392,691469182,Pak Lee Building
14393,691469185,Ka Fu Mansion
14394,691469193,Fook Hing Building
14395,691469195,Kum On Hin
14396,691471642,Luxe Metro
14397,691471644,Tin Shing Building
14398,691471645,Fook Hee House
14399,691471646,Jenfair Building
14400,691471647,Kensington House
14401,691471652,Kimley Court
14402,691471654,Hung Wan Court
14403,691474229,Comfort Mansion
14404,691567388,Tower 3
14405,691567389,Tower 2
14406,691567390,Tower 1
14407,691567392,Clubhouse
14408,691567394,Kowloon City Police Station
14409,691574323,Shung Him Tong Public Toilet
14410,691710654,Tower 1
14411,691710655,Tower 2
14412,691710659,Block 1
14413,691710660,Block 2
14414,691710661,Block 3
14415,691710662,Block 4
14416,691710663,Block 5
14417,691710665,unbar Place
14418,691710669,Kowloon City Baptist Church
14419,691710676,Tower 7
14420,691710677,Tower 6
14421,691710678,Tower 5
14422,691710679,Tower 3
14423,691710680,Tower 2
14424,691710681,Tower 1
14425,691962905,Metropolitan I
14426,692196369,tamford American School
14427,692232167,Block A
14428,692232168,Block B
14429,692232169,Block C
14430,692232172,Block B
14431,692232173,Block A
14432,692235271,Block B
14433,692235272,Block C
14434,692235273,Block A
14435,692235278,Tower 3
14436,692235279,Tower 2
14437,692235280,Tower 1
14438,692260165,Block B
14439,692260166,Block A
14440,692260167,Block C
14441,692260169,Block A
14442,692260170,Block C
14443,692260171,Block B
14444,692384138,Welline Court
14445,692384141,Healthy House
14446,692384158,Victory Mansion
14447,692384159,Kam Bit Building
14448,692384164,Kiu Wah Mansion
14449,692384167,Sunshine Building
14450,692384169,Yen Yee Mansion
14451,692384172,Soares Garden
14452,692384177,Classic Mansion
14453,692412252,Kowloon Pentecostal
14454,692413745,Metropark Hotel Kowloon
14455,692421673,Sunland Court
14456,692421675,K.C.C. Building
14457,692421676,Valiant Court
14458,692421677,Champion House
14459,692421678,Peace Building
14460,692421679,Peace Garden
14461,692421680,Sunfield Court
14462,692421681,Pine Manor
14463,692421682,Nin Fung Building
14464,692421683,Tung Nam Mansion
14465,692421684,Coin Organize Building
14466,692421685,Victory Building
14467,692421686,Yee King Building
14468,692421687,One Victory
14469,692427025,Block B
14470,692427026,Block A
14471,692427027,Block C
14472,692427028,Block D
14473,692427029,Peace Tower
14474,692427033,Peace Mansion
14475,692427034,Forum Court
14476,692427039,Fu Tao Building
14477,692427040,Gallant House
14478,692427041,he Argyle
14479,692427042,Kin Fung Court
14480,692427043,Triumph Terrace
14481,692427047,Fair Way Garden
14482,692481289,Block 1
14483,692481290,Block 2
14484,692481292,Block 3
14485,692541891,Cheung Sha Government Holi
14486,692571118,Block 5
14487,692571119,Block 6
14488,692571123,Block 7
14489,692571124,Block 8
14490,692571125,Block 9
14491,692571127,Clubhouse
14492,692572589,Block 1
14493,692572590,Block 2
14494,692572591,Block 3
14495,692572592,Block 5
14496,692572593,Block 6
14497,692572594,Block 7
14498,692572597,ing's Club
14499,692603085,Tseng Bros. Building
14500,692603089,Tai Tat Building
14501,692603090,Tower Jordan
14502,692603094,Tung Cheong Commercial Buildi
14503,692603095,Hanford Fashion
14504,692603096,Shamrock Hotel
14505,692603097,Austin Plaza
14506,692603098,Hong Kong School of Com
14507,692603099,Parkes Comm Centre
14508,692603102,Bowring Building
14509,692603104,Pilkem Court
14510,692605003,Lucky Building
14511,692605009,Hong Shun Building
14512,692605010,Po Lok Mansion
14513,692605012,Parkes Commercial Building
14514,692605013,Hing Wan Commercial Building
14515,692605014,Parkes Building
14516,692605015,Centre
14517,692605016,Parkes Mansion
14518,692705272,TAL Building
14519,692705273,Sang Fat Commercial House
14520,692705274,Po Wah Building
14521,692705275,Wah Chi Mansion
14522,692705276,Tak Fook Building
14523,692705277,Bow On Building
14524,692705282,San Diego Hotel
14525,692705283,San Diego Hotel
14526,692705284,Breakthrough Centre
14527,692705285,Chong Tak Building
14528,692705286,Austin Road
14529,692705287,Hing Lee Commercial Building
14530,692705291,Han Cheong Building
14531,692705292,Hang Bong Commercial Centre
14532,692705293,Chun Wo Commercial Centre
14533,692705295,Yan Chi Building
14534,692705297,Po Fat Building
14535,692705300,Wing Fat Mansion
14536,692705305,Yen Kit Building
14537,692705308,Hilmanway Mansion
14538,692705309,he Austine Place
14539,692705312,Hang Fook Building
14540,692719634,Q Place
14541,692719635,Wai On Building
14542,692719636,Wai Hang Building
14543,692719637,Garden Building
14544,692719642,Lee Loy Mansion
14545,692719648,The Paseo
14546,692719676,Singwa Commercial Building
14547,692727640,Cumberland House
14548,692727641,Chow Sang Sang Building
14549,692727642,Kam Ling Mansion
14550,692727643,JD Mall
14551,692727644,Everest Building
14552,692727648,Pilkem House
14553,692727649,Shing Hing House
14554,692727652,Lucky House
14555,692727653,Kam Po Building
14556,692727668,Grand House
14557,692727669,Kam Shing Building
14558,692727670,Yu Hing Mansion
14559,692727674,Kam Chung Building
14560,692727675,Boeing Building
14561,692727676,Peaceful Building
14562,692733018,Regal Dragon Centre
14563,692733019,Po Yip Building
14564,692733026,Ka Woo Building
14565,692733032,Liberty Mansion
14566,692733048,Ealing Court
14567,692733053,Knapwood Commercial Building
14568,692733054,Heep Cheung Building
14569,692733061,Fook Yuen Mansion
14570,692733064,VA62
14571,692733070,The Tun Shing Mansion
14572,692735346,Seaview Court
14573,692735353,Ka Sing Building
14574,692735368,Special Fine Building
14575,692735369,Kwun Chung Building
14576,692735370,Kwun Chung Market
14577,692735371,Vincent House
14578,692735372,Tao Hing Lau
14579,692735376,Luen Tak Building
14580,692735380,Ho Kwan Building
14581,692737695,Tower 1
14582,692737696,Tower 2
14583,692737697,Tower 3
14584,692737698,Tower 5
14585,692795543,Christ the King Chapel
14586,692795546,otung Secondary School
14587,692796068,Tower 1
14588,692796069,Tower 2
14589,692796070,Tower 3
14590,692796072,Bowa House
14591,692796073,Sunnyday Hotel
14592,692796074,he Wave
14593,692796075,Mercantile House
14594,692796077,Chun Fook Mansion
14595,692796078,Kyoei Commercial Building
14596,692796079,Hon Kwok Jordan Centre
14597,692796080,Cheuk Nang Centre
14598,692796083,Hillwood Centre
14599,692796086,Pine Tree Building
14600,692796087,Sovereign Mansion
14601,692796089,Landwide Commercial Building
14602,692796090,Hillwood Vista
14603,692796091,Grosvenor Mansion
14604,692796092,Yiu Kei Mansion
14605,692796098,Quality Tower
14606,692796099,Flordia Mansion
14607,692796100,Lawison Building
14608,692796101,Tshun Ngen Building
14609,692796102,Hillwood Mansion
14610,692796103,Pine Hill Mansion
14611,692796104,Capri Building
14612,692796105,Tai Chi Court
14613,692796106,Golden Gate Commercial Buildi
14614,692796107,Surson Commercial Building
14615,692796108,Cheung King Mansion
14616,692798455,Wing Lee Mansion
14617,692798456,Best Western Grand Hotel
14618,692798457,Windsor Mansion
14619,692798458,Green View Court
14620,692798460,Knutsford Hotel
14621,692798462,Observatory Mansion
14622,692798464,Universal Mansion
14623,692798465,Bauhinia Hotel
14624,692798466,King's Mansion
14625,692802796,The Leader Commercial Buildin
14626,692802798,Charmhill Centre
14627,692802800,Kwok Kwong Building
14628,692802803,Hillview Court
14629,692802806,Bible Auditorium of Sev
14630,692802810,Hillwood Court
14631,692802816,Kam Hing Building
14632,692802821,Park Hovan Commercial Buildin
14633,692802824,Tat Wing Court
14634,692802829,Diamond Court
14635,692802834,Glory Centre
14636,692802840,Hermes Commercial Centre
14637,692802842,St. Andrew's Church Lif
14638,692802846,St. Andrew's Church
14639,692802851,St. Andrew's Christian
14640,692802856,Tsim Sha Tsui District
14641,692802859,Herit
14642,692802863,Quarters
14643,692802869,Quarters
14644,692802873,Building
14645,692802877,Annex of 1883 Building
14646,692802896,Centenary Building
14647,692806437,Far East Consortium Building
14648,692806438,Fourseas Building
14649,692806442,Block A
14650,692806443,Block B
14651,692806444,Block A
14652,692806445,Block B
14653,692806446,Ho On Mansion
14654,692806447,Takshing Terrace
14655,692806449,Highview
14656,692810659,Fortune Court
14657,692810663,Knight Garden
14658,692810666,Pollock Building
14659,692810668,Rightful Centre
14660,692810671,Yee Hing Court
14661,692810673,City 18
14662,692810682,Block B
14663,692810685,Block A
14664,692810690,Eastview
14665,692810698,Emperor Height
14666,692810704,Tower 1
14667,692810707,Tower 3
14668,692810710,Tower 2
14669,692810719,Ka Shun House
14670,692810721,Glory Court
14671,692810723,Richfirm Building
14672,692810727,Prudential Centre
14673,692810731,National Court
14674,692832322,Lei Ha Court
14675,692832323,Caroline Hill Court
14676,692832324,Park Haven
14677,692832325,Lei Kwa Court
14678,692832326,St. Paul's Convent
14679,692937798,Page148 Hotel
14680,692937801,Garden Mansion
14681,692937802,Perfect Commercial Building
14682,692937803,Kiu Fung Mansion
14683,692937805,Austin Tower
14684,692937806,Austin International Tower
14685,692937808,Kimberley Road Urinal Toilet
14686,692937810,Brilliant Court
14687,692937812,Dolford Mansion
14688,692937813,Wang Fu Building
14689,692937814,Kency Tower
14690,692937818,Popway Hotel
14691,692937819,Tak Sing Alliance Building
14692,692937820,Austin Commercial Centre
14693,692937821,esidence G
14694,692937824,Winston Mansion
14695,692937825,Catholic Centre
14696,692957166,May Wah Court
14697,692957167,Yi Serviced Apartments
14698,692957168,Creative Mansion
14699,692957169,King's Commercial Building
14700,692957170,Kee Shing Centre
14701,692957171,Beverley Commercial Centre
14702,692957172,Oriental Crystal Finance Cent
14703,692957173,Golden Mansion
14704,692957174,South Sea Apartments
14705,692957175,Observatory Road
14706,692957188,Shun Fai Building
14707,692964643,One Knutsford
14708,692964644,Carlton Building
14709,692964645,Knutsford Commercial Building
14710,692964646,The Perkin Hotel
14711,692964647,Lok Fun Mansion
14712,692964648,Koon Fook Centre
14713,692964649,Knutsford 10
14714,692964650,Yiu Pont House
14715,692964651,New Knutsford House
14716,692964652,Stanford Hillview Hotel
14717,692964655,Cheung Lee Commercial Buildin
14718,692964656,Wing Lee Building
14719,692964657,Kimberley House
14720,692964658,Holly Mansion
14721,692964659,The Luxe Manor
14722,692964660,Kimberley Plaza
14723,692964661,Kim Hing Mansions
14724,692964662,Luna Court
14725,692964664,Carson Mansion
14726,692964666,imberley 26
14727,692964668,The Kimberley Hotel
14728,692964670,W Plaza
14729,692964673,Tung Wui Building
14730,692964676,Kimlai Court
14731,692964677,Kimbry Court
14732,692964684,The Empire Hotel Kowloon
14733,692964686,Tin Man Court
14734,692972854,Taurus Building
14735,692972859,Ka Wing Building
14736,692972862,Southgate Commerical Centre
14737,692972864,Christian Ecumenical Build
14738,692972868,Tern Commercial Building
14739,692972869,Hing Ming Building
14740,692972871,Granville House
14741,692972891,Kolling Centre
14742,692972892,China Minmetals Tower
14743,692972894,On Luen Building
14744,692972895,Philip House
14745,692972896,Kimley Building
14746,693044165,Everglory Centre
14747,693050529,Savoy Mansion
14748,693050536,Luxury Court
14749,693050538,The Lamma Tower
14750,693050539,Johnson Centre
14751,693050540,Lising Court
14752,693050542,Wah Fai Mansion
14753,693050543,Hang Wan Building
14754,693050545,Grand Building
14755,693050549,Tsim Sha Tsui Baptist Church
14756,693050550,he Cameron
14757,693050552,On Lee Commercial Building
14758,693050553,Wing Hing Mansion
14759,693050555,Park Hotel
14760,693050560,Hang Lung Bank Building
14761,693050562,Delite Mansion
14762,693050563,Wai Wah Building
14763,693050566,ortuna House
14764,693050567,Rise Commercial Building
14765,693050568,Oriental Centre
14766,693050569,Best Western Plus
14767,693052104,Tung Shun Hing Commercial
14768,693067044,Houng Sun Building
14769,693067047,Workingport Commercial Buildi
14770,693067048,Dorfu Court
14771,693067051,OLO Building
14772,693067055,Cameron Plaza
14773,693067056,Tung Fai Building
14774,693072073,Ka Fat Building
14775,693072074,Kiu Yip Building
14776,693072075,Granville Building
14777,693072079,Albion Plaza
14778,693072080,Grandmark
14779,693072081,Kwun Fai Building
14780,693072082,Carnarvon Plaza
14781,693072083,Hang Seng Tsim Sha Tsui Bu
14782,693073869,Tern Plaza
14783,693073871,HSBC Building Tsim Sha Tsu
14784,693073873,Comfort Building
14785,693073874,Burlington Arcade
14786,693073875,Milton Mansion
14787,693077264,he Mira Hong Kong
14788,693077265,he One
14789,693077267,Block B
14790,693077268,Block A
14791,693470009,Kwu Tung (Lung Tang Kok)
14792,693480855,Hai Phong Mansion
14793,693480856,Tsim Sha Tsui Mansion
14794,693480857,Wing Lock House
14795,693480858,Kar Lock Building
14796,693480863,Anson House
14797,693480864,Long Wah Building
14798,693480869,he Camphora
14799,693480880,Han Hing Mansion
14800,693480881,Howard Building
14801,693480884,Hanyee Building
14802,693480885,Ashley Mansion
14803,693480887,A Lei Wah Building
14804,693480888,otel Pravo
14805,693487427,Hon Kwong Mansion
14806,693487431,Ma's Building
